disable-inlining,max-memory-inhibit,klee-call-optimisation,use-construct-hash-stp,use-visitor-hash,equality-substitution,check-overshift,check-div-zero,use-branch-cache,use-independent-solver,use-call-paths,use-cex-cache,use-forked-solver,watchdog,const-array-opt,zero-seed-extension,warnings-only-to-file,smtlib-human-readable,warn-all-external-symbols,use-iterative-deepening-time-search,cex-cache-exp,all-external-warnings,readable-posix-inputs,return-null-on-zero-malloc,emit-all-errors,solver-optimize-divides,cex-cache-try-all,simplify-sym-indices,named-seed-matching,disable-verify,track-instruction-time,silent-klee-assume,suppress-external-warnings,cex-cache-superset,verify-each,max-memory,max-stack-frames,max-forks,max-sym-array-size,max-depth,batch-instructions,redzone-size,seed-time,max-solver-time,batch-time,uncovered-update-interval,max-static-fork-pct,max-static-solve-pct,max-static-cpfork-pct,max-static-cpsolve-pct,array-value-symb-ratio,array-value-ratio,search,switch-type,smtlib-display-constants,smtlib-abbreviation-mode,seed-file,sym-arg,sym-stdin,sym-files-1,sym-files-2,Coverage
False,True,True,False,True,False,False,True,True,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,False,3709,10624,3641,8614,2798,11693,23,6,8,10,54,0.5701467966,0.824426211,0.1048033951,0.8538278758,0.6510518751,0.5641305072,nurs:cpicnt,internal,dec,none,2,10,10,1,23,465
True,True,False,True,True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,True,False,True,True,True,False,False,True,5658,17599,7090,14381,4358,22355,42,10,13,16,84,0.3097063914,0.4274571357,0.04505645412,0.3876484237,0.9583213621,0.1939492184,nurs:cpicnt,internal,bin,named,7,13,16,1,18,465
True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False,True,False,False,False,True,True,False,2659,9603,3045,8154,2193,15729,26,4,7,10,51,0.1571747221,0.5194526752,0.2252826681,0.2754794746,0.2293253723,0.7525575053,nurs:covnew,internal,dec,none,2,5,9,1,18,586
False,True,False,False,True,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,True,5023,13372,3992,20798,6342,22883,53,6,9,15,75,0.2857619183,0.1318977639,0.9276884275,0.5085209254,0.464576223,0.9748039307,nurs:rp,simple,hex,named,5,11,21,1,13,1029
False,True,True,False,False,True,False,False,False,False,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,3151,12536,2720,10539,1499,11981,29,4,7,8,62,0.2763536436,0.7840679409,0.1141028184,0.5346994907,0.2137486212,0.6588802794,nurs:depth,llvm,bin,none,10,9,21,1,18,631
False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,False,True,True,False,False,True,False,False,True,False,False,False,6940,18333,5810,29056,2890,28424,64,6,13,17,83,0.5693880948,0.9555001621,0.4314056047,0.1117283101,0.535913492,0.6734575963,dfs,llvm,bin,none,8,13,26,1,7,808
True,True,True,True,False,True,False,True,True,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,4089,14109,4243,16316,1790,17107,63,6,9,14,45,0.424299416,0.6934882221,0.8176706804,0.03722769196,0.2737141858,0.5993051855,nurs:covnew,llvm,hex,let,2,9,17,2,3,682
True,True,True,True,False,True,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,8769,22489,6178,43096,3776,30453,66,10,18,21,86,0.9237187044,0.5236798076,0.6511966866,0.06264165719,0.2048407405,0.6803600097,random-state,simple,dec,named,9,18,35,2,8,580
True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,True,True,False,False,True,False,False,4077,12060,4029,15550,895,12718,42,4,9,20,24,0.6913736058,0.8065048547,0.9423565038,0.5310250566,0.9400229573,0.9349986795,nurs:qc,simple,dec,let,7,8,9,2,23,660
False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,5333,14806,9123,22275,2284,22426,75,8,9,26,61,0.2345917399,0.2080916668,0.1404704418,0.306119533,0.8487220067,0.1394673024,dfs,simple,dec,none,10,9,24,2,18,628
True,True,False,True,False,False,True,True,True,True,False,True,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,True,False,True,True,True,False,False,True,3194,13984,4956,11739,1884,12645,38,8,13,14,52,0.4457239664,0.2560174408,0.1608207659,0.7810578078,0.9403031032,0.9821460203,bfs,simple,hex,let,2,4,6,1,15,2061
True,True,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,False,True,False,6076,17991,9464,23261,2375,16778,63,14,11,35,80,0.1412448241,0.267034106,0.2618166977,0.3097614305,0.6860742311,0.4582860197,nurs:md2u,internal,bin,none,1,10,11,2,12,597
True,True,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,True,False,2651,10337,3066,9512,1866,6459,27,8,12,8,43,0.1640705555,0.7237570957,0.6721870834,0.9349128115,0.09113747822,0.05323374598,nurs:depth,simple,hex,none,6,4,6,1,9,1970
False,False,False,True,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,4378,19073,7027,14963,2355,18720,53,10,16,15,71,0.9190186403,0.3658337811,0.8911566242,0.1017483043,0.487773814,0.9965281573,nurs:rp,simple,dec,let,6,5,9,2,26,906
True,False,True,True,False,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,False,False,True,True,2549,9988,1745,7991,1569,5264,25,8,6,4,23,0.6434433198,0.6567201143,0.6257708951,0.06728669763,0.346534708,0.3760091851,random-state,simple,hex,let,3,4,6,2,9,562
False,True,False,False,True,False,True,True,False,True,True,True,False,True,False,True,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,True,True,True,True,3061,13805,4530,10065,2728,7811,34,8,12,9,44,0.1802187897,0.3942967447,0.3248108484,0.3700837889,0.8073242907,0.4128307839,nurs:cpicnt,internal,hex,named,7,6,8,2,6,2176
True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,2782,11268,3056,9282,1507,6208,17,12,10,5,22,0.7659179838,0.1606179803,0.6830164395,0.3394399159,0.9927520283,0.3672225515,nurs:md2u,simple,hex,let,3,4,5,1,5,1346
False,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,False,False,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,4048,14751,4947,13909,3940,11277,42,8,13,9,58,0.1267194754,0.932784992,0.235500824,0.2995033435,0.2616215508,0.4636408807,random-path,internal,dec,none,2,8,12,1,29,1896
False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,2353,10677,4151,5410,990,4498,27,10,7,5,41,0.6987338948,0.4875059502,0.2767986137,0.4605356221,0.5945468978,0.3703360859,nurs:qc,llvm,bin,none,5,6,5,1,13,635
True,False,True,False,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,True,False,True,True,True,False,True,4882,20011,5254,9400,1537,8481,57,13,15,7,73,0.3510848288,0.270906282,0.7007613056,0.5774561518,0.0574535387,0.3264175207,nurs:qc,llvm,bin,let,7,10,6,2,11,640
False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,True,True,False,3737,10377,3511,6278,1162,2681,16,11,7,4,23,0.1552153679,0.1753692082,0.81225915,0.7638289856,0.6797137646,0.9527397837,bfs,internal,bin,none,2,6,5,2,11,731
True,True,False,True,True,False,False,True,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,True,False,False,True,5001,27462,5068,12895,1624,5855,38,19,10,7,41,0.9492012167,0.7370647699,0.02589191405,0.8956043974,0.1362395013,0.4501529146,nurs:qc,llvm,hex,named,7,11,7,2,26,1729
True,True,False,False,True,True,True,False,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,4702,22817,3653,8815,1619,3874,24,19,6,7,23,0.3093925254,0.8313682871,0.6194439197,0.535978738,0.2596949287,0.3540774718,dfs,simple,bin,named,4,6,6,2,13,1733
False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,5381,30046,7592,13497,1765,6386,47,25,11,22,42,0.4561404943,0.1229768518,0.4405146668,0.7411835989,0.03243536934,0.8501992833,nurs:covnew,internal,dec,let,9,13,7,1,1,583
True,False,False,True,True,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,False,4246,21459,3160,4616,1509,2759,20,12,3,6,19,0.1355137568,0.3182209101,0.1448722795,0.5628815057,0.7422680271,0.8486489214,random-state,simple,dec,none,3,5,6,1,18,641
True,False,False,True,True,False,True,False,True,True,True,True,True,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,4968,33417,4637,10071,1687,4066,29,24,9,10,29,0.7254064079,0.9194200427,0.4914110778,0.9990037564,0.3380200356,0.2613305811,nurs:qc,internal,hex,let,4,7,8,1,23,1374
True,False,False,True,False,True,True,False,True,True,False,False,False,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,2967,17600,2918,9819,1304,3631,24,24,2,6,23,0.06092402731,0.9103994019,0.8308133,0.2348682543,0.7617834246,0.5346391949,nurs:icnt,internal,hex,let,8,5,5,1,8,1087
False,False,True,True,True,True,False,True,False,True,True,True,False,False,True,True,False,False,True,False,True,True,True,False,True,False,True,False,True,True,True,True,False,False,True,7269,45199,5890,10090,1788,5634,36,24,3,9,41,0.1117927639,0.298855259,0.7657512407,0.3069435116,0.7923176433,0.6055130644,nurs:covnew,llvm,dec,let,2,6,10,2,17,1677
True,True,True,True,False,False,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,6004,14259,4983,9341,1255,5287,25,24,2,8,19,0.9584917781,0.9209101145,0.8907510914,0.6806523138,0.9834501553,0.4345787472,nurs:rp,llvm,dec,none,9,3,5,2,29,885
False,True,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,9732,26139,6363,12462,1952,8244,40,25,2,13,27,0.493169145,0.617766811,0.4915934852,0.5503448858,0.972518317,0.6016990551,bfs,internal,bin,let,8,7,14,1,30,546
False,False,True,True,False,True,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,9629,8778,4737,5115,1700,4099,36,22,12,5,11,0.5987703806,0.01411546138,0.4854664128,0.2151043419,0.408482294,0.243027997,nurs:cpicnt,simple,dec,none,5,3,9,2,22,771
False,True,False,False,False,True,False,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,True,True,False,True,11818,19616,5529,9790,2237,6353,60,24,2,9,19,0.2857027588,0.2736340945,0.1210376058,0.9167160274,0.2262675176,0.3218558195,random-state,simple,dec,none,2,4,21,2,2,1348
True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,True,True,True,True,False,False,True,True,9563,7916,4308,3728,1259,6133,34,14,2,4,15,0.2524419128,0.06878335654,0.7219771352,0.5657679344,0.1371340774,0.440079675,nurs:qc,internal,hex,named,4,3,18,2,12,557
True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,True,False,True,True,False,False,True,True,True,17690,10234,6780,7538,3044,9371,79,26,17,5,24,0.5912607384,0.7725802319,0.3763312676,0.7276989922,0.3658386401,0.6315510455,dfs,llvm,hex,let,7,5,31,2,29,623
True,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,True,True,False,True,5185,10197,2881,2326,1884,7297,17,9,2,5,24,0.7653974453,0.9342684465,0.2291219294,0.45978505,0.9792246187,0.8775714811,nurs:rp,simple,bin,named,2,3,12,1,10,985
True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,True,True,False,12626,12509,4485,4446,3207,10350,35,15,3,14,55,0.4245574532,0.1429671213,0.5356536949,0.465373729,0.4025405067,0.1735605959,random-state,simple,bin,none,6,3,19,2,6,833
False,True,False,True,True,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,3162,8154,3469,1494,1708,7356,11,5,2,3,45,0.6252267164,0.06354947732,0.7007424123,0.9351634622,0.5543498795,0.4402529795,nurs:qc,simple,dec,named,5,19,12,2,24,184
False,True,True,False,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,True,5356,13481,4557,2451,2457,12096,23,9,2,6,82,0.3510676916,0.6342549645,0.858987808,0.5231745398,0.1928630337,0.6222695721,nurs:rp,simple,hex,named,10,4,15,2,8,589
True,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,3917,11263,4504,2379,1973,11488,12,5,5,5,54,0.340334246,0.9706854553,0.5322966074,0.02456687272,0.2166233,0.1110118532,nurs:cpicnt,llvm,hex,none,4,2,11,1,3,858
True,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,True,5799,18275,5542,2464,3089,14945,32,6,2,6,100,0.4146014705,0.0825639655,0.8716441931,0.02499662647,0.873094719,0.03052130841,nurs:covnew,internal,dec,none,3,4,20,1,4,595
False,True,True,True,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,True,True,False,True,1966,6401,4787,1953,1522,9856,8,5,1,3,31,0.81549423,0.897961862,0.584596825,0.3364783612,0.01503895729,0.7743913091,nurs:depth,internal,hex,named,4,2,11,1,13,447
False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True,True,True,False,5525,13476,7980,3024,2803,14621,16,6,2,6,60,0.8892863283,0.518329751,0.07644863002,0.3964058936,0.07056285689,0.1389260082,nurs:icnt,internal,dec,none,9,3,16,2,14,567
False,False,False,False,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,True,True,True,False,True,True,True,1288,10929,5330,1624,1683,12317,11,4,1,3,20,0.9620744096,0.5953417391,0.2688668647,0.02026887136,0.8055318962,0.08987485551,nurs:covnew,internal,hex,named,9,1,16,1,19,390
False,True,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,True,False,2765,18379,11781,3273,3582,16413,24,7,3,3,35,0.1631261863,0.001664711391,0.352738837,0.3412797188,0.153574425,0.2044031949,nurs:covnew,llvm,bin,named,10,2,33,1,4,677
False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,True,False,True,False,True,True,True,True,True,True,2564,13542,7473,2803,2292,15335,19,6,3,33,18,0.6132621357,0.1240744901,0.3659704227,0.9346357521,0.5281571338,0.005474161198,nurs:qc,internal,dec,named,4,1,33,1,22,447
False,False,False,False,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,False,False,True,True,True,True,False,True,False,False,3360,26447,11850,4474,5268,16944,33,7,17,4,28,0.5070663339,0.3655104578,0.5786683955,0.2258244323,0.2736373834,0.7283094444,nurs:icnt,simple,hex,let,6,1,35,2,29,389
False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,False,False,True,True,True,False,True,True,True,True,False,False,True,2076,8998,6896,2930,4434,10797,11,5,13,4,19,0.6154364867,0.3735272758,0.1621006447,0.5657698294,0.1509524263,0.2880846753,nurs:covnew,internal,dec,named,6,11,21,2,7,1024
False,False,False,False,False,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,2711,15845,10720,5042,6859,22913,28,9,19,29,37,0.8090900396,0.8617451973,0.1485147859,0.1638085804,0.7743590765,0.2490702288,nurs:qc,llvm,dec,named,5,1,34,2,3,390
True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,1177,8860,6844,2726,2753,5699,11,5,19,2,11,0.07540730828,0.8539853168,0.8995851879,0.3666833705,0.3946119836,0.6408184916,nurs:icnt,internal,bin,named,2,11,15,1,7,2087
True,True,False,True,True,False,False,False,False,True,False,True,False,True,True,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,2455,11479,10262,4078,6419,15954,15,7,19,5,27,0.9787584778,0.03614936569,0.2723776545,0.8002842359,0.8517784855,0.3115389989,random-state,internal,dec,let,10,13,25,2,19,465
False,False,False,False,False,True,True,True,True,False,False,True,False,True,True,False,False,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,True,657,6524,4428,1570,2072,3741,6,5,27,1,10,0.9814576069,0.748470469,0.6582938546,0.04401184257,0.4721551131,0.6734792887,dfs,internal,dec,let,3,11,10,1,11,899
True,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,1320,8905,8138,3806,3188,5786,13,5,22,2,12,0.9456244219,0.6057445647,0.348322374,0.3957726117,0.8598983242,0.5552818704,nurs:icnt,llvm,dec,named,6,12,22,2,15,2226
True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,False,False,True,True,False,False,False,False,False,True,752,5747,7199,3387,2841,5443,7,15,12,2,7,0.326430099,0.52865422,0.3052052783,0.1784076097,0.003087101139,0.8287522516,random-path,simple,dec,let,4,12,18,2,1,1180
True,True,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,False,False,True,False,False,True,True,False,1415,12139,9362,4948,4210,7978,14,5,30,16,14,0.2344102855,0.7801680764,0.5512952704,0.4685850237,0.8354988919,0.9565395865,nurs:rp,internal,dec,let,7,13,26,1,4,875
True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,True,True,True,1015,3158,4555,2751,1499,3178,6,10,8,2,9,0.03585556507,0.2781815156,0.3022742184,0.938271227,0.1440355093,0.663894614,nurs:icnt,llvm,hex,named,4,12,18,1,17,550
True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,True,False,True,False,True,True,False,True,True,True,False,False,True,1463,7515,7457,6274,3650,6712,7,19,12,2,21,0.2937498722,0.3623467108,0.4040737494,0.2672900188,0.6337757569,0.3634473826,random-path,llvm,bin,named,2,12,23,1,15,1259
True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,True,True,False,True,False,False,False,True,True,True,True,True,False,849,4883,7214,1791,2561,5199,4,13,6,27,17,0.06490342642,0.9912478828,0.08721620423,0.2915337422,0.6251440777,0.791851312,dfs,internal,dec,named,6,13,11,2,21,796
True,False,True,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,1985,10539,8329,3171,4627,9439,9,23,18,3,26,0.4495358142,0.8968475163,0.410009417,0.6553219309,0.2369291313,0.9776171504,random-path,simple,hex,none,9,13,23,2,12,1884
True,True,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,False,True,1974,9067,6651,1931,3774,9086,5,23,11,3,25,0.06847097441,0.1032199494,0.7544287919,0.4562792575,0.4176956379,0.7559047233,dfs,simple,dec,let,10,14,17,2,18,805
False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,True,True,True,True,True,False,True,False,2732,14042,11325,4252,4674,13579,9,24,20,22,27,0.8174675314,0.39182071,0.2644493596,0.2894534103,0.6033250645,0.6201731711,nurs:rp,internal,hex,named,6,13,30,2,18,1788
False,True,False,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,1906,11160,8626,4237,3119,7048,8,19,10,15,23,0.00314236858,0.3675976259,0.5063468003,0.4194162953,0.6805427407,0.5209172548,nurs:qc,simple,bin,none,7,12,23,2,22,1546
True,True,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,2837,17672,13878,6309,5149,14916,13,34,27,29,34,0.8830219765,0.5465612931,0.8240546858,0.1614178114,0.8603010388,0.0002822318841,nurs:cpicnt,llvm,bin,let,7,14,40,2,24,465
False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,1335,8324,8363,2637,2862,4386,7,10,9,8,18,0.7504389984,0.1468208951,0.7326650695,0.2389679766,0.3698490274,0.1086898822,dfs,llvm,bin,none,3,9,23,1,20,854
False,True,True,False,False,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,True,False,True,True,2311,12349,8769,5325,4390,10200,11,24,11,19,30,0.1067533676,0.9499017529,0.158070595,0.650086893,0.4106290984,0.966898765,nurs:covnew,internal,hex,named,6,18,34,2,23,1989
True,False,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,2255,8199,6491,4791,2357,5645,6,12,8,15,22,0.2182813839,0.8902721998,0.2839737362,0.643615609,0.6540058269,0.8692115617,nurs:md2u,internal,dec,named,1,10,22,1,16,879
False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,True,True,True,False,True,True,False,False,True,True,False,2407,18523,10268,7053,5645,14931,16,34,13,22,40,0.4634310934,0.805114195,0.2933189559,0.151112261,0.1062368114,0.07223931412,random-path,simple,dec,let,7,25,46,1,25,895
False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,2284,8114,4239,5900,4460,4184,11,6,13,11,13,0.6709613723,0.7755372479,0.7296393761,0.5662935453,0.8977352028,0.9245991442,bfs,llvm,bin,named,4,7,46,1,8,630
True,False,True,True,False,True,True,True,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,False,True,3532,8960,8945,7861,7228,5729,22,18,19,20,26,0.1212222595,0.3325187985,0.9904827985,0.4735425757,0.6437441572,0.2503544766,nurs:md2u,simple,bin,none,3,13,56,2,26,599
