disable-inlining,max-memory-inhibit,klee-call-optimisation,use-construct-hash-stp,use-visitor-hash,equality-substitution,check-overshift,check-div-zero,use-branch-cache,use-independent-solver,use-call-paths,use-cex-cache,use-forked-solver,watchdog,const-array-opt,zero-seed-extension,warnings-only-to-file,smtlib-human-readable,warn-all-external-symbols,use-iterative-deepening-time-search,cex-cache-exp,all-external-warnings,readable-posix-inputs,return-null-on-zero-malloc,emit-all-errors,solver-optimize-divides,cex-cache-try-all,simplify-sym-indices,named-seed-matching,disable-verify,track-instruction-time,silent-klee-assume,suppress-external-warnings,cex-cache-superset,verify-each,max-memory,max-stack-frames,max-forks,max-sym-array-size,max-depth,batch-instructions,redzone-size,seed-time,max-solver-time,batch-time,uncovered-update-interval,max-static-fork-pct,max-static-solve-pct,max-static-cpfork-pct,max-static-cpsolve-pct,array-value-symb-ratio,array-value-ratio,search,switch-type,smtlib-display-constants,smtlib-abbreviation-mode,seed-file,sym-arg,sym-stdin,sym-files-1,sym-files-2,Coverage
False,True,True,False,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,True,3437,8584,6076,3661,8932,5295,7,6,15,2,24,0.1359374413,0.1057300826,0.3329767957,0.7221225044,0.11621363,0.06987388987,random-state,simple,hex,named,2,47,21,1,18,1953
False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,False,True,False,False,True,False,False,1771,8371,2264,2263,5496,3220,7,2,9,2,12,0.4996696233,0.01609602536,0.7704655822,0.2492531434,0.5929149736,0.4287137992,random-state,simple,dec,named,2,15,13,2,25,1531
False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,3533,10306,4790,5016,9738,6448,10,3,19,3,19,0.4377437127,0.6876859645,0.02010976483,0.8952407278,0.4776151624,0.4816077262,dfs,internal,dec,none,6,41,22,2,28,1512
True,True,True,False,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False,3336,5850,3078,2186,4049,3220,8,3,12,3,10,0.9229420622,0.6321944107,0.9291044214,0.3139821969,0.7592227562,0.6688188254,random-state,internal,hex,let,4,41,12,2,27,2093
False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,True,True,True,False,False,True,True,False,True,False,False,True,4813,12137,6075,3389,7129,4048,14,3,26,6,23,0.3901060255,0.9336613253,0.6671352474,0.8800010797,0.6760192019,0.4922021165,nurs:icnt,llvm,hex,none,5,49,23,2,5,1547
True,True,False,True,False,True,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,True,True,True,True,True,2399,3461,2763,1698,2582,2622,8,5,6,3,5,0.2638958227,0.5548860034,0.3882988704,0.151171897,0.9166109064,0.5138267192,nurs:rp,internal,dec,none,2,34,9,2,19,1615
False,False,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True,True,False,True,False,True,False,True,True,True,True,True,True,True,False,True,False,False,False,4946,7879,4487,3277,4725,4740,10,3,18,9,10,0.04345204384,0.5584760784,0.3463943918,0.3266333611,0.004711569851,0.2440402962,nurs:qc,llvm,hex,named,10,56,15,2,2,1570
False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,True,True,True,True,True,True,1366,1827,3648,2681,1786,4302,7,3,13,5,3,0.8707256479,0.05414220359,0.5182840612,0.9294267607,0.1644933575,0.1867767527,nurs:icnt,llvm,hex,let,1,38,9,2,1,1612
True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,True,True,True,False,False,True,3590,4767,6160,3480,3088,6334,14,4,23,11,7,0.7598478859,0.8715646226,0.3579111114,0.0551957251,0.1675222079,0.827000478,bfs,simple,dec,none,1,67,13,1,10,2301
True,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,3432,3764,4176,3119,1384,5697,10,4,19,7,5,0.8124494056,0.5154074466,0.8748698611,0.4876974597,0.6110953901,0.9086669594,nurs:cpicnt,simple,dec,none,7,21,8,2,4,1624
False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,3678,5122,7829,3977,2631,8744,19,5,33,16,10,0.2441710339,0.2752590942,0.3145436711,0.5221304255,0.7932644539,0.8509212021,random-path,llvm,bin,let,8,42,13,2,22,1591
True,False,True,True,True,True,True,False,False,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,2454,2847,2746,3529,1050,3322,9,3,26,11,4,0.6965371811,0.4537795502,0.8831086397,0.3428784449,0.1685829552,0.5497172597,nurs:md2u,internal,hex,named,9,42,12,1,11,1544
False,True,False,True,False,True,False,False,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,4918,5400,4917,4805,1831,7005,15,5,48,22,6,0.5778540347,0.2628842203,0.928066131,0.5599465538,0.9770519926,0.1450609802,bfs,internal,bin,named,9,62,18,1,20,2124
False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,1376,3331,2928,3812,1754,4912,14,4,38,19,4,0.05080140513,0.2945542983,0.9565716244,0.9366333414,0.6807455509,0.9909026327,nurs:cpicnt,llvm,dec,none,2,37,10,2,30,2032
False,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,True,True,False,True,True,True,False,True,False,True,False,3240,7037,6126,5990,2736,9301,19,6,48,25,6,0.5047753576,0.8131430014,0.6802529275,0.7256682711,0.7904987085,0.1537133656,random-state,simple,bin,named,9,89,24,2,30,1587
False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,3086,1899,1535,3290,2094,4784,13,3,24,10,3,0.4534770419,0.7137542634,0.4824830221,0.2534511239,0.8696079655,0.8081362108,dfs,simple,dec,none,6,25,9,2,5,1585
False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,3909,3762,3798,4202,3249,10380,25,4,50,23,5,0.8852708356,0.4901503461,0.04222971996,0.5114156432,0.8114953717,0.3233431323,nurs:depth,internal,dec,let,1,51,11,1,21,1590
False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,2846,1537,3636,3448,2720,9905,12,2,18,17,3,0.5419287999,0.7944810303,0.6290991579,0.4612275067,0.4440815995,0.3241141679,dfs,llvm,hex,let,3,18,8,2,1,1917
False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,True,False,True,False,3572,2377,5435,4916,4135,15240,18,5,29,25,4,0.756419578,0.6775429551,0.5507342182,0.8186307223,0.1059724775,0.1031269566,nurs:icnt,llvm,hex,named,5,35,10,2,17,2052
True,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,True,2975,1018,5419,3684,1449,14485,9,5,18,16,3,0.1759830578,0.1034359407,0.9492139589,0.05880710266,0.8474386349,0.896781357,nurs:depth,llvm,hex,none,7,31,5,2,5,0
False,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,4988,2144,7762,5756,3478,19399,17,7,25,33,5,0.3094899449,0.4074576684,0.1125033799,0.0962355818,0.7799457706,0.248184373,nurs:rp,llvm,bin,named,5,39,12,2,21,2261
True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,False,False,True,True,True,True,False,False,True,True,False,True,False,True,3889,1913,3951,2947,2645,17496,16,6,19,18,3,0.6023057755,0.8682209742,0.7098463574,0.4584572086,0.1023794891,0.6535841563,nurs:rp,llvm,bin,named,2,20,10,2,27,2396
True,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,True,True,True,False,7152,2581,9210,8193,4299,25250,20,7,33,39,7,0.9079221359,0.7010306308,0.09954870578,0.4381126784,0.7245051183,0.4072629045,nurs:depth,llvm,hex,let,6,47,18,2,13,0
True,False,True,True,True,False,False,True,False,False,True,True,True,False,True,True,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,True,True,True,True,3428,1151,2952,1777,1701,9890,14,4,13,11,3,0.7064779298,0.1488092087,0.09157272814,0.1361566137,0.08745056186,0.5509292596,nurs:covnew,llvm,dec,let,7,14,5,1,10,0
False,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,4432,2827,5869,3410,3175,23851,19,6,24,19,4,0.5385700126,0.6539566656,0.1627213718,0.06399436357,0.3187287992,0.2636726811,nurs:cpicnt,internal,hex,none,8,20,13,1,5,2260
False,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,False,3878,2427,4906,3361,2508,19028,18,6,24,13,3,0.3642503886,0.04874544042,0.7444319104,0.8779434637,0.07201456956,0.9552001857,nurs:depth,simple,bin,none,10,18,10,1,25,1692
False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,6308,3529,7231,4807,3821,31227,19,7,46,25,5,0.76959599,0.1236399057,0.0910337884,0.05634173482,0.2559145665,0.9503060096,nurs:icnt,simple,hex,named,3,28,17,1,26,1773
True,False,False,True,True,True,False,True,True,True,True,True,False,True,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,True,False,True,False,True,True,4251,1870,2556,3779,2434,20792,12,4,23,24,2,0.9352240768,0.5136306173,0.1189927848,0.8062013507,0.9385995953,0.2852900744,bfs,internal,bin,none,7,26,8,1,4,2290
False,True,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,False,True,False,True,True,False,False,6608,2849,5273,5529,5502,36238,23,9,28,31,3,0.05250250178,0.6314468357,0.1774023253,0.3537039621,0.4990756318,0.4849998342,nurs:cpicnt,simple,hex,named,7,35,14,2,25,1774
True,False,True,True,True,True,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,True,True,True,True,True,True,False,False,False,False,True,True,True,3624,1521,4585,2545,1299,13913,13,4,22,15,2,0.5358399329,0.5516982078,0.1605099027,0.8138270505,0.1357836789,0.4679228304,random-state,internal,bin,let,7,30,13,2,10,2190
False,False,False,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,True,4458,2046,6042,4494,2564,29329,28,6,31,29,2,0.5669079415,0.06162301506,0.1847916498,0.6569330929,0.005281019161,0.1352874856,nurs:cpicnt,llvm,hex,let,9,35,20,1,16,2204
True,True,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,True,True,True,False,True,False,True,True,True,True,True,False,1830,1398,3764,4490,1025,10665,20,5,16,17,22,0.386414596,0.10631636,0.02805411254,0.9196281133,0.269518171,0.2670321121,nurs:depth,internal,dec,named,7,18,9,1,1,2257
False,True,True,False,False,True,False,False,False,True,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,True,False,True,True,False,False,4959,2189,7131,5237,1563,18126,38,7,27,37,2,0.4569359483,0.6856492543,0.2754531326,0.6830145674,0.01458872654,0.3158579837,nurs:qc,internal,bin,named,7,34,13,1,18,1701
False,False,False,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,1563,1693,5610,3828,545,10235,13,5,8,10,16,0.8572323688,0.3156690099,0.3752799265,0.2461925066,0.2278329574,0.03796927365,nurs:icnt,llvm,hex,none,7,28,11,2,29,1758
False,True,True,True,True,True,False,True,False,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,1968,3077,8978,4849,1474,11278,25,7,16,23,23,0.9476530284,0.4721998501,0.9493033406,0.5376743673,0.6483233626,0.8538631397,nurs:covnew,internal,bin,named,3,35,16,1,14,1751
True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,1447,1803,3471,3202,839,5619,8,3,11,9,13,0.6907856004,0.9165039014,0.7181020867,0.7454608922,0.1181942634,0.8088623966,nurs:icnt,llvm,hex,none,6,28,6,1,24,0
False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,2208,3481,6413,5368,1526,12642,16,6,22,10,26,0.4314597016,0.7555240899,0.09483855387,0.2369473793,0.9787820959,0.8903194677,nurs:rp,simple,bin,let,10,34,14,1,28,1791
True,True,False,False,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False,False,True,False,False,True,True,True,True,False,False,1840,2759,5120,5134,849,10720,13,4,16,8,24,0.9532974461,0.941338327,0.4407830301,0.5181681002,0.1184355132,0.3616925572,random-state,internal,bin,none,9,32,10,1,19,2281
False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,True,False,False,True,False,False,True,False,True,True,2732,5170,7135,6851,1613,17601,24,8,22,15,35,0.001497886879,0.9462376996,0.005049912087,0.8457749049,0.04260777553,0.1806619357,nurs:qc,llvm,hex,named,1,43,16,1,9,2164
False,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,True,False,True,False,True,False,1704,2098,3765,3607,522,6321,20,2,8,12,13,0.776571805,0.3743819386,0.1610458635,0.9947523754,0.1515305745,0.7758674092,nurs:depth,internal,bin,let,9,40,12,2,23,2362
True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,True,2854,2779,9391,9442,1136,13472,29,5,22,20,26,0.002079384916,0.5079289513,0.8431349682,0.04981354765,0.1496083829,0.7454978766,random-path,internal,dec,none,9,61,22,2,23,1741
False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,True,False,False,False,False,True,True,True,1023,1136,1912,9228,415,3350,16,1,6,8,10,0.4793678064,0.272539584,0.9085649194,0.3016880906,0.5325307057,0.8409626212,nurs:rp,internal,bin,let,7,20,9,1,28,1788
False,True,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,2282,2660,4177,10808,739,8397,21,2,11,12,17,0.1807565905,0.8096350984,0.06503661483,0.1010018692,0.452407933,0.01453918825,random-state,simple,bin,none,6,57,17,1,2,1767
False,True,True,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,True,True,True,False,True,False,True,True,True,False,True,True,False,True,True,False,False,890,981,1028,6719,414,1950,14,2,3,4,5,0.7250437106,0.3567659802,0.6915048332,0.8820217893,0.1570989842,0.9038004722,random-path,internal,hex,named,9,11,7,1,25,1754
True,True,True,True,True,True,False,True,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,False,True,False,False,True,False,1275,1535,1915,11756,619,4472,28,7,6,8,10,0.2822194531,0.3369717127,0.09444560727,0.794214678,0.2317949662,0.5212216918,nurs:rp,llvm,hex,none,9,23,9,2,22,0
True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,587,577,851,4610,376,1142,13,1,2,2,3,0.1482389549,0.25454668,0.5050794039,0.7946077813,0.313191996,0.275395792,random-path,internal,hex,none,9,10,4,2,19,1754
False,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,False,True,True,True,True,True,False,False,True,True,1252,1065,1479,8788,611,2235,14,3,4,6,5,0.6908808026,0.5207007295,0.1384584201,0.2591324578,0.7886926158,0.2944860883,dfs,simple,bin,named,9,13,9,1,27,2044
False,True,True,False,True,True,False,True,True,True,True,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,True,False,True,False,True,False,False,False,True,311,521,463,4426,230,1412,9,3,3,6,5,0.2631811313,0.6206485088,0.06658050952,0.9061046587,0.9942170246,0.6979630611,dfs,simple,dec,none,1,12,5,1,6,2494
True,True,False,True,True,False,False,True,False,True,False,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,True,815,652,864,11204,418,2742,19,8,4,25,89,0.1438781563,0.8648607141,0.00759937802,0.8267051945,0.6941302532,0.7625854727,bfs,llvm,bin,let,3,14,9,1,9,2378
False,False,True,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,True,203,498,531,7459,172,1608,15,8,3,3,76,0.2228335304,0.9852449171,0.7411536262,0.9483167279,0.08192262302,0.1299234396,dfs,internal,bin,named,1,12,3,2,27,2283
False,True,False,True,False,False,False,True,True,True,True,False,True,False,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,True,True,True,False,False,False,378,678,998,16738,240,2859,22,9,3,7,94,0.7342269923,0.5462273049,0.2366973661,0.4670368777,0.4253803227,0.3155541686,nurs:md2u,internal,dec,let,7,13,6,1,15,1829
False,True,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,130,355,325,5625,123,1281,13,4,30,2,55,0.6376661888,0.440403947,0.5743137539,0.2030962794,0.3785169256,0.7739919274,nurs:md2u,llvm,hex,named,3,6,3,2,18,2120
True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True,False,True,226,975,704,11090,262,1946,20,8,3,4,99,0.983705779,0.8309893056,0.7469690106,0.9576402894,0.7293075536,0.03010899088,nurs:covnew,internal,hex,none,3,13,3,2,9,2226
False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,True,195,899,214,6029,218,1320,13,4,3,2,84,0.2404778994,0.1937047045,0.3407167533,0.837816689,0.3760659933,0.4894776989,random-state,simple,bin,none,4,6,3,1,22,1831
False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,False,259,1019,333,15371,332,2037,13,8,37,3,134,0.7595140738,0.1337359148,0.7949122564,0.6935977979,0.3797373078,0.1109256413,random-path,internal,bin,none,5,6,4,1,23,1763
False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,False,154,607,315,14324,163,1466,14,7,2,2,134,0.751630472,0.4716606378,0.8044638082,0.7793756986,0.9854834171,0.1788601749,nurs:md2u,internal,dec,let,3,60,2,2,12,1820
True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,True,380,1323,337,17892,255,2459,16,11,4,3,137,0.9873618958,0.6536719349,0.9197578118,0.482041027,0.1687823642,0.7366079827,bfs,llvm,bin,none,9,6,3,1,28,0
False,True,False,False,True,False,False,False,False,True,True,True,False,False,True,False,True,True,True,True,False,False,True,True,False,True,False,True,True,True,False,False,True,False,False,138,395,280,13072,151,1176,14,6,1,2,77,0.7248637918,0.749585198,0.2491558069,0.9118558921,0.5268347063,0.9616065825,random-state,llvm,hex,none,8,36,1,1,7,2240
False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False,207,831,331,18210,199,1814,19,10,2,2,196,0.3507518981,0.8162372355,0.371124512,0.07609473394,0.9680079737,0.2386877216,random-state,simple,hex,none,10,72,2,1,13,1720
True,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,True,True,False,True,True,True,135,223,293,17806,179,1175,12,10,1,26,49,0.8771363605,0.9499023917,0.9332801952,0.7797617874,0.9507666099,0.09611093964,random-path,simple,bin,named,6,28,1,1,19,1819
True,False,True,True,False,True,True,True,True,True,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,True,False,True,False,False,True,148,588,475,22089,236,1741,18,10,4,3,79,0.7225083156,0.582121757,0.7353848519,0.2828867235,0.5287205896,0.1948688415,nurs:md2u,simple,hex,named,3,44,3,2,2,2255
False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,True,False,True,True,False,True,True,False,False,True,True,False,81,507,150,11975,144,1506,15,11,1,3,36,0.9835089285,0.7250949735,0.7119408582,0.5593389276,0.02113067536,0.6678251122,nurs:icnt,internal,dec,let,8,29,1,2,1,1722
True,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,False,False,False,151,650,422,32419,341,1839,18,11,1,14,73,0.5916407967,0.9959130827,0.9076911658,0.880802445,0.537447074,0.4009941151,nurs:covnew,llvm,bin,none,4,64,2,2,14,0
