,disable-inlining,max-memory-inhibit,klee-call-optimisation,use-construct-hash-stp,use-visitor-hash,equality-substitution,check-overshift,check-div-zero,use-branch-cache,use-independent-solver,use-call-paths,use-cex-cache,use-forked-solver,watchdog,const-array-opt,zero-seed-extension,warnings-only-to-file,smtlib-human-readable,warn-all-external-symbols,use-iterative-deepening-time-search,cex-cache-exp,all-external-warnings,readable-posix-inputs,return-null-on-zero-malloc,emit-all-errors,solver-optimize-divides,cex-cache-try-all,simplify-sym-indices,named-seed-matching,disable-verify,track-instruction-time,silent-klee-assume,suppress-external-warnings,cex-cache-superset,verify-each,max-memory,max-stack-frames,max-forks,max-sym-array-size,max-depth,batch-instructions,redzone-size,seed-time,max-solver-time,batch-time,uncovered-update-interval,max-static-fork-pct,max-static-solve-pct,max-static-cpfork-pct,max-static-cpsolve-pct,array-value-symb-ratio,array-value-ratio,search,switch-type,smtlib-display-constants,smtlib-abbreviation-mode,seed-file,sym-arg,sym-files,sym-stdin,Coverage,Accumulated Coverage
11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1023,2312,1346,1213,298,3700,4,7s,3s,3s,4s,0.5860249479,0.004756229897,0.692095745,0.977596005,0.5498928657,0.4923429539,nurs:covnew,llvm,hex,named,3,3,2 10,8,1032,1323
12,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1440,5525,2026,2217,492,8165,8,8s,5s,3s,5s,0.2668884004,0.5856780565,0.4188382458,0.2397969356,0.1877290321,0.5328090052,nurs:md2u,llvm,dec,let,1,6,2 22,5,374,1323
13,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,946,1491,723,931,186,7705,8,5s,2s,4s,2s,0.02482841299,0.4460760884,0.9102674205,0.9709289764,0.226012462,0.8684456925,nurs:covnew,llvm,bin,none,7,2,1 29,8,381,1323
14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1364,3331,1715,1754,428,10472,8,7s,4s,3s,6s,0.8019821028,0.4105840785,0.5732936247,0.778234631,0.5048596073,0.6973655933,nurs:cpicnt,simple,bin,named,7,4,1 12,8,151,1323
15,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,588,804,376,689,175,7641,11,4s,1s,2s,1s,0.161124902,0.2578782701,0.002705319331,0.3856690074,0.2510763052,0.2202211741,nurs:depth,internal,dec,none,5,2,1 24,10,996,1336
16,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1189,1545,1013,1321,216,13230,8,6s,3s,5s,2s,0.9825982781,0.6824434872,0.5601927271,0.3409499961,0.6080895631,0.838626587,nurs:rp,simple,bin,none,6,3,2 12,11,627,1336
17,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,577,645,366,481,117,6747,4,2s,1s,2s,1s,0.269604691,0.2466128461,0.1018012502,0.3821241232,0.6410872004,0.0804711431,bfs,internal,hex,named,10,1,1 25,8,364,1336
18,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,652,1174,457,893,322,10125,11,6s,1s,2s,5s,0.36622213,0.1559664108,0.6172414925,0.3168602368,0.4662086731,0.1361687756,nurs:icnt,simple,dec,let,8,2,1 30,15,1011,1339
19,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,379,1097,346,549,168,5897,11,5s,1s,6s,3s,0.7057508422,0.5387815849,0.2328468945,0.5840964905,0.4472507726,0.01700488474,bfs,internal,dec,none,9,1,2 14,9,355,1339
20,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,938,1579,672,1235,482,13366,14,6s,2s,3s,5s,0.5006384973,0.7148291808,0.192440731,0.7458933484,0.2581735846,0.301607827,bfs,internal,bin,none,2,3,2 30,22,378,1339
21,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,714,893,626,1091,417,6956,8,4s,1s,4s,3s,0.9077704321,0.8516959528,0.01932474666,0.5331796019,0.8281793932,0.7670003286,random-path,llvm,hex,named,5,3,1 11,17,793,1339
22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1267,1727,708,1668,603,16579,21,9s,5s,6s,3s,0.3902243576,0.9707282649,0.9529635945,0.9733060562,0.5280301855,0.5773985194,nurs:cpicnt,internal,dec,let,2,20,1 21,27,534,1339
23,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,373,791,500,825,457,4620,7,3s,1s,3s,24s,0.3773033373,0.1108491981,0.6005084761,0.3369713658,0.01649561293,0.7140413294,nurs:rp,llvm,dec,none,3,3,2 26,23,835,1340
24,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,974,1047,697,1265,782,8111,9,4s,3s,6s,4s,0.3875757891,0.3972957165,0.4368693853,0.518574602,0.8674986689,0.01167737222,random-path,internal,hex,none,1,3,2 26,28,333,1340
25,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,360,549,458,512,346,4094,6,2s,1s,2s,14s,0.6488250676,0.03701195456,0.6714303632,0.9527751646,0.1703295984,0.07182580365,random-path,internal,hex,let,5,3,2 13,17,768,1340
26,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,498,886,576,1187,597,6202,8,3s,4s,3s,31s,0.6478714597,0.1702107503,0.416217817,0.5338413617,0.141785235,0.2895345518,nurs:rp,llvm,bin,let,6,11,1 15,29,709,1340
27,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,396,455,450,337,351,3331,5,1s,1s,2s,7s,0.1777464085,0.8989967344,0.3515225747,0.3690462166,0.1456281543,0.3281135067,nurs:covnew,simple,dec,let,6,2,2 30,17,328,1340
28,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,679,949,505,752,613,8993,9,3s,5s,3s,15s,0.3989749724,0.3655804993,0.6670435732,0.4550782528,0.8528705491,0.3856799447,bfs,simple,bin,named,4,3,1 5,31,312,1340
29,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,310,383,278,247,266,6969,8,2s,1s,2s,4s,0.1527048412,0.2111584768,0.8887788492,0.4399535227,0.3300524176,0.889791016,nurs:depth,internal,bin,none,9,1,2 15,19,366,1340
30,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,468,677,512,414,437,10107,11,3s,4s,4s,10s,0.8939029906,0.8073329894,0.4374956712,0.4050891611,0.616373059,0.7141716878,nurs:depth,simple,bin,named,10,3,1 30,39,365,1340
31,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,278,608,427,382,318,4759,10,2s,1s,4s,3s,0.3503630642,0.3892133851,0.7731063477,0.2864917295,0.4159706017,0.2666283164,bfs,llvm,bin,let,5,1,1 5,38,368,1340
32,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,649,989,634,582,462,7160,15,4s,4s,5s,5s,0.3590730648,0.2411369346,0.4765857824,0.5470194502,0.2722399943,0.4469810208,random-path,llvm,bin,let,10,1,1 19,57,368,1340
33,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,225,884,601,504,259,3977,9,1s,4s,3s,4s,0.7372466754,0.3723642859,0.4154450715,0.9873186093,0.4581312245,0.09672707751,dfs,internal,bin,none,3,1,1 7,44,362,1340
34,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,402,1409,688,646,530,7198,20,3s,4s,6s,5s,0.3973529467,0.06820259739,0.6919885228,0.7485856148,0.1003072822,0.5579594419,nurs:cpicnt,internal,dec,let,5,13,2 9,60,1076,1341
35,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,268,1026,649,538,482,5417,16,3s,4s,3s,3s,0.5797987689,0.35586134,0.9037916915,0.9881032094,0.3091539071,0.2962338535,nurs:qc,llvm,bin,named,9,10,1 19,38,391,1341
36,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,445,1747,697,727,574,8611,29,6s,4s,8s,7s,0.5462242366,0.4698551196,0.729178051,0.3042860107,0.4029305731,0.4460080144,bfs,simple,hex,let,5,16,1 8,73,355,1341
37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,266,733,427,529,319,6698,13,3s,6s,2s,5s,0.02937276173,0.8843575785,0.5601210854,0.06987871153,0.09782432598,0.908810449,nurs:covnew,internal,hex,none,7,7,2 16,32,351,1341
38,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,378,1030,949,619,765,9352,24,4s,4s,3s,8s,0.8823946815,0.7195412945,0.9897687388,0.4452901197,0.7018719552,0.3034259611,nurs:qc,simple,hex,named,2,11,1 23,57,838,1352
39,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,202,997,572,384,605,5167,18,2s,4s,3s,8s,0.5650372676,0.7478368706,0.9892980726,0.9579694325,0.3024143677,0.03726347832,random-path,internal,dec,none,5,11,2 17,51,700,1352
40,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,422,1090,1244,706,1121,11713,33,5s,6s,6s,9s,0.5513900478,0.9395218169,0.6548420236,0.7782578764,0.3800945356,0.3247796775,dfs,simple,dec,named,7,14,1 30,79,351,1352
41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,194,759,342,310,526,9474,17,5s,2s,2s,5s,0.9273833891,0.9180160621,0.6348289693,0.1716463778,0.2610597045,0.2233549599,random-path,simple,hex,none,7,11,1 14,63,301,1352
42,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,243,1136,713,547,848,14298,21,9s,4s,3s,8s,0.04746429667,0.3574375237,0.7593502352,0.9371144189,0.06414003466,0.292451717,bfs,internal,hex,named,4,15,1 21,90,398,1355
43,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,234,908,550,503,835,11931,12,6s,3s,2s,5s,0.5814698136,0.7369942195,0.6210128229,0.2965426393,0.8364402199,0.9953406207,nurs:qc,internal,dec,named,1,13,2 21,75,833,1358
44,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,285,1382,969,626,924,19989,30,13s,6s,4s,7s,0.7929374049,0.8073763003,0.05123229534,0.6715137504,0.00585226499,0.4132457289,nurs:cpicnt,internal,bin,none,10,18,2 18,114,742,1380
45,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,220,1274,369,384,697,16185,28,4s,3s,3s,7s,0.07297013277,0.0004853207142,0.4760380517,0.5986212999,0.04971521144,0.3793532439,nurs:covnew,simple,hex,none,4,9,1 20,90,437,1384
46,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,278,1523,748,644,1372,26202,42,9s,3s,4s,29s,0.4375416101,0.4497104502,0.05936322742,0.9945025136,0.7566700339,0.2654829131,dfs,internal,hex,none,7,14,2 29,135,388,1386
