,disable-inlining,max-memory-inhibit,klee-call-optimisation,use-construct-hash-stp,use-visitor-hash,equality-substitution,check-overshift,check-div-zero,use-branch-cache,use-independent-solver,use-call-paths,use-cex-cache,use-forked-solver,watchdog,const-array-opt,zero-seed-extension,warnings-only-to-file,smtlib-human-readable,warn-all-external-symbols,use-iterative-deepening-time-search,cex-cache-exp,all-external-warnings,readable-posix-inputs,return-null-on-zero-malloc,emit-all-errors,solver-optimize-divides,cex-cache-try-all,simplify-sym-indices,named-seed-matching,disable-verify,track-instruction-time,silent-klee-assume,suppress-external-warnings,cex-cache-superset,verify-each,max-memory,max-stack-frames,max-forks,max-sym-array-size,max-depth,batch-instructions,redzone-size,seed-time,max-solver-time,batch-time,uncovered-update-interval,max-static-fork-pct,max-static-solve-pct,max-static-cpfork-pct,max-static-cpsolve-pct,array-value-symb-ratio,array-value-ratio,search,switch-type,smtlib-display-constants,smtlib-abbreviation-mode,seed-file,sym-arg,sym-files,sym-stdin,Coverage,Accumulated Coverage
11,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3709,10624,3641,8614,2798,11693,23,6s,8s,10s,54s,0.5701467966,0.824426211,0.1048033951,0.8538278758,0.6510518751,0.5641305072,nurs:cpicnt,internal,dec,none,2,10,1 23,10,465,2165
12,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,5658,17599,7090,14381,4358,22355,42,10s,13s,16s,84s,0.3097063914,0.4274571357,0.04505645412,0.3876484237,0.9583213621,0.1939492184,nurs:cpicnt,internal,bin,named,7,13,1 18,16,465,2165
13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2659,9603,3045,8154,2193,15729,26,4s,7s,10s,51s,0.1571747221,0.5194526752,0.2252826681,0.2754794746,0.2293253723,0.7525575053,nurs:covnew,internal,dec,none,2,5,1 18,9,586,2165
14,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,5023,13372,3992,20798,6342,22883,53,6s,9s,15s,75s,0.2857619183,0.1318977639,0.9276884275,0.5085209254,0.464576223,0.9748039307,nurs:rp,simple,hex,named,5,11,1 13,21,1029,2168
15,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3151,12536,2720,10539,1499,11981,29,4s,7s,8s,62s,0.2763536436,0.7840679409,0.1141028184,0.5346994907,0.2137486212,0.6588802794,nurs:depth,llvm,bin,none,10,9,1 18,21,631,2168
16,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,6940,18333,5810,29056,2890,28424,64,6s,13s,17s,83s,0.5693880948,0.9555001621,0.4314056047,0.1117283101,0.535913492,0.6734575963,dfs,llvm,bin,none,8,13,1 7,26,808,2186
17,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4089,14109,4243,16316,1790,17107,63,6s,9s,14s,45s,0.424299416,0.6934882221,0.8176706804,0.03722769196,0.2737141858,0.5993051855,nurs:covnew,llvm,hex,let,2,9,2 3,17,682,2200
18,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,8769,22489,6178,43096,3776,30453,66,10s,18s,21s,86s,0.9237187044,0.5236798076,0.6511966866,0.06264165719,0.2048407405,0.6803600097,random-state,simple,dec,named,9,18,2 8,35,580,2202
19,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4077,12060,4029,15550,895,12718,42,4s,9s,20s,24s,0.6913736058,0.8065048547,0.9423565038,0.5310250566,0.9400229573,0.9349986795,nurs:qc,simple,dec,let,7,8,2 23,9,660,2202
20,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,5333,14806,9123,22275,2284,22426,75,8s,9s,26s,61s,0.2345917399,0.2080916668,0.1404704418,0.306119533,0.8487220067,0.1394673024,dfs,simple,dec,none,10,9,2 18,24,628,2202
21,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3194,13984,4956,11739,1884,12645,38,8s,13s,14s,52s,0.4457239664,0.2560174408,0.1608207659,0.7810578078,0.9403031032,0.9821460203,bfs,simple,hex,let,2,4,1 15,6,2061,2463
22,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,6076,17991,9464,23261,2375,16778,63,14s,11s,35s,80s,0.1412448241,0.267034106,0.2618166977,0.3097614305,0.6860742311,0.4582860197,nurs:md2u,internal,bin,none,1,10,2 12,11,597,2463
23,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2651,10337,3066,9512,1866,6459,27,8s,12s,8s,43s,0.1640705555,0.7237570957,0.6721870834,0.9349128115,0.09113747822,0.05323374598,nurs:depth,simple,hex,none,6,4,1 9,6,1970,2692
24,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,4378,19073,7027,14963,2355,18720,53,10s,16s,15s,71s,0.9190186403,0.3658337811,0.8911566242,0.1017483043,0.487773814,0.9965281573,nurs:rp,simple,dec,let,6,5,2 26,9,906,2696
25,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,2549,9988,1745,7991,1569,5264,25,8s,6s,4s,23s,0.6434433198,0.6567201143,0.6257708951,0.06728669763,0.346534708,0.3760091851,random-state,simple,hex,let,3,4,2 9,6,562,2696
26,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3061,13805,4530,10065,2728,7811,34,8s,12s,9s,44s,0.1802187897,0.3942967447,0.3248108484,0.3700837889,0.8073242907,0.4128307839,nurs:cpicnt,internal,hex,named,7,6,2 6,8,2176,2916
27,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2782,11268,3056,9282,1507,6208,17,12s,10s,5s,22s,0.7659179838,0.1606179803,0.6830164395,0.3394399159,0.9927520283,0.3672225515,nurs:md2u,simple,hex,let,3,4,1 5,5,1346,2919
28,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4048,14751,4947,13909,3940,11277,42,8s,13s,9s,58s,0.1267194754,0.932784992,0.235500824,0.2995033435,0.2616215508,0.4636408807,random-path,internal,dec,none,2,8,1 29,12,1896,2979
29,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2353,10677,4151,5410,990,4498,27,10s,7s,5s,41s,0.6987338948,0.4875059502,0.2767986137,0.4605356221,0.5945468978,0.3703360859,nurs:qc,llvm,bin,none,5,6,1 13,5,635,2979
30,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,4882,20011,5254,9400,1537,8481,57,13s,15s,7s,73s,0.3510848288,0.270906282,0.7007613056,0.5774561518,0.0574535387,0.3264175207,nurs:qc,llvm,bin,let,7,10,2 11,6,640,2979
31,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3737,10377,3511,6278,1162,2681,16,11s,7s,4s,23s,0.1552153679,0.1753692082,0.81225915,0.7638289856,0.6797137646,0.9527397837,bfs,internal,bin,none,2,6,2 11,5,731,2979
32,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,5001,27462,5068,12895,1624,5855,38,19s,10s,7s,41s,0.9492012167,0.7370647699,0.02589191405,0.8956043974,0.1362395013,0.4501529146,nurs:qc,llvm,hex,named,7,11,2 26,7,1729,3061
33,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4702,22817,3653,8815,1619,3874,24,19s,6s,7s,23s,0.3093925254,0.8313682871,0.6194439197,0.535978738,0.2596949287,0.3540774718,dfs,simple,bin,named,4,6,2 13,6,1733,3174
34,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,5381,30046,7592,13497,1765,6386,47,25s,11s,22s,42s,0.4561404943,0.1229768518,0.4405146668,0.7411835989,0.03243536934,0.8501992833,nurs:covnew,internal,dec,let,9,13,1 1,7,583,3174
35,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4246,21459,3160,4616,1509,2759,20,12s,3s,6s,19s,0.1355137568,0.3182209101,0.1448722795,0.5628815057,0.7422680271,0.8486489214,random-state,simple,dec,none,3,5,1 18,6,641,3174
36,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,4968,33417,4637,10071,1687,4066,29,24s,9s,10s,29s,0.7254064079,0.9194200427,0.4914110778,0.9990037564,0.3380200356,0.2613305811,nurs:qc,internal,hex,let,4,7,1 23,8,1374,3176
37,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2967,17600,2918,9819,1304,3631,24,24s,2s,6s,23s,0.06092402731,0.9103994019,0.8308133,0.2348682543,0.7617834246,0.5346391949,nurs:icnt,internal,hex,let,8,5,1 8,5,1087,3180
38,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,7269,45199,5890,10090,1788,5634,36,24s,3s,9s,41s,0.1117927639,0.298855259,0.7657512407,0.3069435116,0.7923176433,0.6055130644,nurs:covnew,llvm,dec,let,2,6,2 17,10,1677,3180
39,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,6004,14259,4983,9341,1255,5287,25,24s,2s,8s,19s,0.9584917781,0.9209101145,0.8907510914,0.6806523138,0.9834501553,0.4345787472,nurs:rp,llvm,dec,none,9,3,2 29,5,885,3180
40,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,9732,26139,6363,12462,1952,8244,40,25s,2s,13s,27s,0.493169145,0.617766811,0.4915934852,0.5503448858,0.972518317,0.6016990551,bfs,internal,bin,let,8,7,1 30,14,546,3180
41,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,9629,8778,4737,5115,1700,4099,36,22s,12s,5s,11s,0.5987703806,0.01411546138,0.4854664128,0.2151043419,0.408482294,0.243027997,nurs:cpicnt,simple,dec,none,5,3,2 22,9,771,3180
42,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,11818,19616,5529,9790,2237,6353,60,24s,2s,9s,19s,0.2857027588,0.2736340945,0.1210376058,0.9167160274,0.2262675176,0.3218558195,random-state,simple,dec,none,2,4,2 2,21,1348,3180
43,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,9563,7916,4308,3728,1259,6133,34,14s,2s,4s,15s,0.2524419128,0.06878335654,0.7219771352,0.5657679344,0.1371340774,0.440079675,nurs:qc,internal,hex,named,4,3,2 12,18,557,3180
44,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,17690,10234,6780,7538,3044,9371,79,26s,17s,5s,24s,0.5912607384,0.7725802319,0.3763312676,0.7276989922,0.3658386401,0.6315510455,dfs,llvm,hex,let,7,5,2 29,31,623,3180
45,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,5185,10197,2881,2326,1884,7297,17,9s,2s,5s,24s,0.7653974453,0.9342684465,0.2291219294,0.45978505,0.9792246187,0.8775714811,nurs:rp,simple,bin,named,2,3,1 10,12,985,3180
46,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,12626,12509,4485,4446,3207,10350,35,15s,3s,14s,55s,0.4245574532,0.1429671213,0.5356536949,0.465373729,0.4025405067,0.1735605959,random-state,simple,bin,none,6,3,2 6,19,833,3180
